brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
HTC,Butterfly,Android,2.0,330.0,False,Li-Po,2020.0,4,1.5,8.0,2.1,16.0
HTC,DROID DNA,Android,2.0,280.0,False,Li-Ion,2020.0,4,1.5,8.0,2.1,16.0
HTC,One SV,Android,1.0,200.0,True,Li-Ion,1800.0,2,1.2,5.0,1.6,8.0
HTC,Desire SV,Android,0.768,270.0,True,Li-Ion,1620.0,2,1.0,8.0,0.0,4.0
HTC,One VX,Android,1.0,290.0,False,Li-Ion,1800.0,2,1.2,5.0,0.6,8.0
HTC,One X+,Android,1.0,220.0,False,Li-Ion,2100.0,4,1.7,8.0,1.6,64.0
HTC,Windows Phone 8X,Windows,1.0,170.0,False,Li-Ion,1800.0,2,1.5,8.0,2.1,16.0
HTC,Windows Phone 8S,Windows,0.512,150.0,False,Li-Po,1700.0,2,1.0,5.0,0.0,4.0
HTC,Desire X,Android,0.768,190.0,True,Li-Ion,1650.0,2,1.0,5.0,0.0,4.0
HTC,Desire VT,Android,0.512,200.0,True,Li-Ion,1650.0,1,1.0,5.0,0.0,4.0
HTC,Desire VC,Android,0.512,150.0,True,Li-Ion,1650.0,1,1.0,5.0,0.0,4.0
HTC,Desire V,Android,0.512,160.0,True,Li-Ion,1650.0,1,1.0,5.0,0.0,4.0
HTC,Desire C,Android,0.512,120.0,True,Li-Ion,1230.0,1,0.6,5.0,0.0,4.0
HTC,DROID Incredible 4G LTE,Android,1.0,270.0,False,Li-Ion,1700.0,2,1.2,8.0,1.3,8.0
HTC,Evo 4G LTE,Android,1.0,180.0,False,Li-Ion,2000.0,2,1.5,8.0,1.3,16.0
HTC,One X,Android,1.0,170.0,False,Li-Po,1800.0,4,1.5,8.0,1.3,32.0
HTC,One X AT&T,Android,1.0,190.0,False,Li-Po,1800.0,2,1.5,8.0,1.3,16.0
HTC,One XL,Android,1.0,180.0,False,Li-Po,1800.0,2,1.5,8.0,1.3,32.0
HTC,One S C2,Android,1.0,180.0,False,Li-Po,1650.0,2,1.7,8.0,0.6,16.0
HTC,One S,Android,1.0,220.0,False,Li-Po,1650.0,2,1.5,8.0,0.6,16.0
HTC,Velocity 4G Vodafone,Android,1.0,160.0,True,Li-Ion,1620.0,2,1.5,8.0,1.3,16.0
HTC,One V,Android,0.512,130.0,False,Li-Ion,1500.0,1,1.0,5.0,0.0,4.0
HTC,Velocity 4G,Android,1.0,200.0,True,Li-Ion,1620.0,2,1.5,8.0,1.3,16.0
HTC,Rezound,Android,1.0,160.0,True,Li-Ion,1620.0,2,1.5,8.0,2.0,16.0
HTC,Vivid,Android,1.0,160.0,True,Li-Ion,1620.0,2,1.2,8.0,1.3,16.0
HTC,Sensation XL,Android,0.768,170.0,True,Li-Ion,1600.0,1,1.5,8.0,1.3,16.0
HTC,Amaze 4G,Android,1.0,180.0,True,Li-Ion,1730.0,2,1.5,8.0,2.0,16.0
HTC,Rhyme,Android,0.768,140.0,False,Li-Ion,1600.0,1,1.0,5.0,0.6,4.0
HTC,Rhyme CDMA,Android,0.768,120.0,False,Li-Ion,1600.0,1,1.0,5.0,0.6,4.0
HTC,Sensation XE,Android,0.768,140.0,True,Li-Ion,1730.0,2,1.5,8.0,0.6,4.0
HTC,Jetstream,Android,1.0,280.0,False,Li-Ion,7300.0,2,1.5,8.0,1.3,32.0
HTC,Titan,Windows,0.512,140.0,True,Li-Ion,1600.0,1,1.5,8.0,1.3,16.0
HTC,Radar,Windows,0.512,140.0,False,Li-Ion,1520.0,1,1.0,5.0,0.6,8.0
HTC,Panache,Android,0.768,200.0,True,Li-Ion,1400.0,1,1.0,5.0,0.6,8.0
HTC,DROID Incredible 2,Android,0.768,100.0,True,Li-Ion,1450.0,1,1.0,8.0,1.3,1.1
HTC,Sensation 4G,Android,0.768,210.0,True,Li-Ion,1520.0,2,1.2,8.0,0.6,1.0
HTC,EVO 3D,Android,1.0,150.0,True,Li-Ion,1730.0,2,1.2,5.0,1.3,1.0
HTC,Sensation,Android,0.768,120.0,True,Li-Ion,1520.0,2,1.2,8.0,0.6,1.0
HTC,EVO 3D CDMA,Android,1.0,220.0,True,Li-Ion,1730.0,2,1.2,5.0,1.3,4.0
HTC,Incredible S,Android,0.768,190.0,True,Li-Ion,1450.0,1,1.0,8.0,1.3,1.1
HTC,Desire S,Android,0.768,100.0,True,Li-Ion,1450.0,1,1.0,5.0,0.6,1.1
HTC,Flyer,Android,1.0,300.0,False,Li-Po,4000.0,1,1.5,5.0,1.3,32.0
HTC,Flyer Wi-Fi,Android,1.0,110.0,False,Li-Ion,4000.0,1,1.5,5.0,1.3,32.0
HTC,Inspire 4G,Android,0.768,120.0,True,Li-Ion,1230.0,1,1.0,8.0,0.0,4.0
HTC,ThunderBolt 4G,Android,0.768,230.0,True,Li-Ion,1400.0,1,0.0,8.0,1.3,4.0
HTC,Desire HD,Android,0.768,150.0,True,Li-Ion,1230.0,1,1.0,8.0,0.0,1.5
HTC,Desire Z,Android,0.512,100.0,True,Li-Ion,1300.0,1,0.8,5.0,0.0,1.5
HTC,Evo 4G+,Android,1.0,150.0,True,Li-Ion,1730.0,2,1.2,8.0,1.3,4.0
HTC,Evo 4G,Android,0.512,90.0,True,Li-Ion,1500.0,1,1.0,8.0,1.3,1.0
Huawei,Y7 Prime,Android,3.0,250.0,False,Li-Ion,4000.0,8,1.4,12.0,8.0,32.0
Huawei,nova 2 plus,Android,4.0,380.0,False,Li-Po,3340.0,8,2.36,12.0,20.0,128.0
Huawei,nova 2,Android,4.0,330.0,False,Li-Po,2950.0,8,2.36,12.0,20.0,64.0
Huawei,Y7,Android,2.0,250.0,False,Li-Ion,4000.0,8,1.4,12.0,8.0,16.0
Huawei,P10,Android,4.0,600.0,False,Li-Ion,3200.0,8,2.4,20.0,8.0,64.0
Huawei,P8 Lite (2017),Android,3.0,200.0,False,Li-Ion,3000.0,8,2.1,12.0,8.0,16.0
Huawei,Honor Magic,Android,4.0,600.0,False,Li-Ion,2900.0,8,2.3,12.0,8.0,64.0
Huawei,Mate 9 Porsche Design,Android,6.0,1400.0,False,Li-Po,4000.0,8,2.4,20.0,8.0,256.0
Huawei,Mate 9,Android,4.0,630.0,False,Li-Po,4000.0,8,2.4,20.0,8.0,64.0
Huawei,Enjoy 6,Android,3.0,200.0,False,Li-Po,4100.0,8,1.4,13.0,5.0,16.0
Huawei,Honor Pad 2,Android,3.0,230.0,False,Li-Po,4800.0,8,1.2,8.0,2.0,32.0
Huawei,Honor Holly 3,Android,2.0,140.0,False,Li-Ion,3100.0,8,1.2,13.0,8.0,16.0
Huawei,MediaPad M3 8.4,Android,4.0,340.0,False,Li-Po,5100.0,8,2.3,8.0,8.0,64.0
Huawei,nova plus,Android,3.0,420.0,False,Li-Po,3340.0,8,2.0,16.0,8.0,32.0
Huawei,nova,Android,3.0,300.0,False,Li-Po,3020.0,8,2.0,12.0,8.0,32.0
Huawei,Honor Note 8,Android,4.0,440.0,False,Li-Po,4500.0,8,2.5,13.0,5.0,128.0
Huawei,Honor 8,Android,4.0,340.0,False,Li-Po,3000.0,8,2.3,12.0,8.0,64.0
Huawei,MediaPad M2 7.0,Android,3.0,250.0,False,Li-Ion,4360.0,8,1.5,13.0,5.0,32.0
Huawei,Y3II,Android,1.0,80.0,True,Li-Po,2100.0,4,1.0,5.0,2.0,8.0
Huawei,Y5II,Android,1.0,110.0,True,Li-Po,2200.0,4,1.3,8.0,2.0,8.0
Huawei,P9 Plus,Android,4.0,580.0,False,Li-Po,3400.0,8,2.5,12.0,8.0,64.0
Huawei,Honor Holly 2 Plus,Android,2.0,140.0,False,Li-Po,4000.0,4,1.3,13.0,5.0,16.0
Huawei,Enjoy 5s,Android,2.0,200.0,False,Li-Ion,2200.0,8,1.5,13.0,5.0,16.0
Huawei,G7 Plus,Android,3.0,280.0,False,Li-Ion,3000.0,8,1.5,13.0,5.0,32.0
Huawei,Y6 Pro,Android,2.0,190.0,False,Li-Po,4000.0,4,1.3,13.0,5.0,16.0
Huawei,Nexus 6P,Android,3.0,450.0,False,Li-Po,3450.0,8,1.55,12.3,8.0,128.0
Huawei,Honor 7,Android,3.0,300.0,False,Li-Po,3100.0,8,2.2,20.0,8.0,64.0
Huawei,Honor Bee,Android,1.0,70.0,True,Li-Ion,1730.0,4,1.2,8.0,2.0,8.0
Huawei,Y560,Android,1.0,110.0,True,Li-Ion,2000.0,4,1.1,5.0,2.0,8.0
Huawei,Y625,Android,1.0,130.0,True,Li-Po,2000.0,4,1.2,8.0,2.0,4.0
Huawei,Honor 4C,Android,2.0,170.0,False,Li-Ion,2550.0,8,1.2,13.0,5.0,8.0
Huawei,P8lite ALE-L04,Android,2.0,230.0,False,Li-Ion,2200.0,8,1.5,13.0,5.0,16.0
Huawei,P8lite,Android,2.0,170.0,False,Li-Ion,2200.0,8,1.2,13.0,5.0,16.0
Huawei,P8max,Android,3.0,420.0,False,Li-Po,4360.0,8,2.2,13.0,5.0,64.0
Huawei,P8,Android,3.0,270.0,False,Li-Po,2680.0,8,2.0,13.0,8.0,64.0
Huawei,SnapTo,Android,1.0,170.0,False,Li-Ion,2200.0,4,1.2,5.0,2.0,8.0
Huawei,Y635,Android,1.0,140.0,True,Li-Po,2000.0,4,1.2,5.0,2.0,4.0
Huawei,Y360,Android,0.512,90.0,True,Li-Po,1730.0,4,1.2,5.0,2.0,4.0
Huawei,Ascend Y540,Android,1.0,110.0,True,Li-Ion,1950.0,2,1.3,5.0,0.6,4.0
Huawei,Ascend Y520,Android,0.512,80.0,True,Li-Ion,1750.0,2,1.3,5.0,0.6,4.0
Huawei,Ascend Y221,Android,0.512,130.0,True,Li-Ion,1350.0,2,1.0,2.0,0.0,4.0
Huawei,Ascend GX1,Android,1.0,200.0,True,Li-Ion,3500.0,4,1.2,8.0,2.0,8.0
Huawei,Honor 6 Plus,Android,3.0,320.0,False,Li-Po,3600.0,8,1.8,8.0,8.0,32.0
Huawei,Ascend Mate7 Monarch,Android,3.0,500.0,False,Li-Po,4100.0,8,1.8,13.0,5.0,64.0
Huawei,Honor 4X,Android,2.0,200.0,False,Li-Po,3000.0,8,1.2,13.0,5.0,8.0
Huawei,Honor Holly,Android,1.0,100.0,True,Li-Ion,2000.0,4,1.3,8.0,2.0,16.0
Huawei,MediaPad T1 10,Android,1.0,180.0,False,Li-Po,4800.0,4,1.2,5.0,2.0,8.0
Huawei,MediaPad T1 8.0,Android,1.0,150.0,False,Li-Po,4800.0,4,1.2,5.0,0.6,16.0
Huawei,Honor 4 Play,Android,1.0,100.0,False,Li-Ion,2000.0,4,1.2,8.0,2.0,8.0
Huawei,Ascend G620s,Android,1.0,180.0,False,Li-Po,2000.0,4,1.2,8.0,2.0,8.0
Huawei,Ascend Y550,Android,1.0,130.0,True,Li-Ion,2000.0,4,1.2,5.0,2.0,4.0
Huawei,Honor 3C Play,Android,1.0,130.0,True,Li-Ion,2000.0,4,1.3,8.0,2.0,16.0
Huawei,Honor 6,Android,3.0,290.0,False,Li-Po,3100.0,8,1.7,13.0,5.0,32.0
Huawei,Honor 3X Pro,Android,2.0,200.0,True,Li-Ion,3000.0,8,1.7,13.0,5.0,32.0
Huawei,Ascend G535,Android,1.0,110.0,False,Li-Ion,2000.0,4,1.2,5.0,1.0,8.0
Huawei,Ascend G630,Android,1.0,170.0,False,Li-Ion,2000.0,4,1.2,8.0,1.0,4.0
Huawei,Ascend Y330,Android,0.512,70.0,True,Li-Ion,1500.0,2,1.3,3.15,0.0,4.0
Huawei,Ascend P7,Android,2.0,250.0,False,Li-Po,2500.0,4,1.8,13.0,8.0,16.0
Huawei,Ascend P7 mini,Android,1.0,180.0,False,Li-Po,2000.0,4,1.2,8.0,5.0,8.0
Huawei,Ascend G730,Android,1.0,270.0,True,Li-Ion,2300.0,4,1.3,5.0,0.6,4.0
Huawei,Ascend Y600,Android,0.512,100.0,True,Li-Ion,2100.0,2,1.3,5.0,0.6,4.0
Huawei,Ascend G6 4G,Android,1.0,240.0,False,Li-Ion,2000.0,4,1.2,8.0,5.0,8.0
Huawei,MediaPad M1,Android,1.0,300.0,False,Li-Po,4800.0,4,1.6,5.0,1.0,8.0
Huawei,MediaPad X1,Android,2.0,350.0,False,Li-Po,5000.0,4,1.6,13.0,5.0,16.0
Huawei,Ascend Y530,Android,0.512,100.0,True,Li-Ion,1750.0,2,1.2,5.0,0.6,4.0
Huawei,Ascend Mate2 4G,Android,2.0,330.0,False,Li-Ion,4050.0,4,1.6,13.0,5.0,16.0
Huawei,Ascend Y320,Android,0.512,100.0,True,Li-Ion,1350.0,2,1.3,2.0,0.0,4.0
Huawei,Honor 3X G750,Android,2.0,250.0,True,Li-Po,3000.0,8,1.7,13.0,5.0,16.0
Huawei,Honor 3C,Android,2.0,140.0,True,Li-Po,2300.0,4,1.3,8.0,5.0,8.0
Huawei,Ascend G740,Android,1.0,250.0,True,Li-Ion,2400.0,2,1.2,8.0,1.0,8.0
Huawei,Ascend Y511,Android,0.512,110.0,True,Li-Ion,1730.0,2,1.3,3.15,0.6,4.0
Huawei,Ascend W2,Windows,0.512,150.0,True,Li-Ion,1700.0,2,1.4,5.0,0.0,8.0
Huawei,Ascend G700,Android,2.0,190.0,True,Li-Ion,2150.0,4,1.2,8.0,1.3,8.0
Huawei,G610s,Android,1.0,150.0,True,Li-Ion,2150.0,4,1.2,5.0,0.6,4.0
Huawei,Ascend G525,Android,1.0,160.0,True,Li-Ion,1700.0,4,1.2,5.0,0.6,4.0
Huawei,MediaPad 7 Vogue,Android,1.0,180.0,False,Li-Po,4100.0,4,1.2,3.15,0.6,8.0
Huawei,Ascend P6,Android,2.0,230.0,False,Li-Po,2000.0,4,1.5,8.0,5.0,16.0
Huawei,Ascend Y300,Android,0.512,90.0,True,Li-Ion,1730.0,2,1.0,5.0,0.6,4.0
Huawei,Premia 4G M931,Android,1.0,120.0,True,Li-Ion,1650.0,2,1.5,5.0,1.3,4.0
Huawei,Ascend P2,Android,1.0,210.0,True,Li-Ion,2420.0,4,1.5,13.0,1.3,16.0
Huawei,Ascend G615,Android,1.0,250.0,True,Li-Po,2150.0,4,1.4,8.0,1.3,8.0
Huawei,Ascend G350,Android,0.512,170.0,True,Li-Ion,1730.0,2,1.0,5.0,0.6,4.0
Huawei,Ascend W1,Windows,0.512,160.0,True,Li-Ion,1950.0,2,1.2,5.0,0.6,4.0
Huawei,Ascend Mate,Android,2.0,230.0,False,Li-Ion,4050.0,4,1.5,8.0,1.0,8.0
Huawei,Ascend D2,Android,2.0,310.0,True,Li-Ion,3000.0,4,1.5,13.0,1.3,32.0
Huawei,Ascend G510,Android,0.512,100.0,True,Li-Ion,1700.0,2,1.2,5.0,0.6,4.0
Huawei,Ascend G500,Android,1.0,200.0,True,Li-Po,1930.0,1,1.0,5.0,0.6,4.0
Huawei,MediaPad 10 Link,Android,1.0,250.0,False,Li-Po,6600.0,4,1.2,3.15,0.6,32.0
Huawei,Honor 2,Android,2.0,150.0,True,Li-Ion,2230.0,4,1.4,8.0,1.3,8.0
Huawei,Ascend P1 LTE,Android,1.0,150.0,True,Li-Po,2000.0,2,1.5,8.0,1.3,4.0
Huawei,Fusion 2 U8665,Android,0.512,50.0,True,Li-Ion,1400.0,1,0.8,3.15,0.0,4.0
Huawei,Ascend G330,Android,0.512,110.0,True,Li-Ion,1500.0,2,1.0,5.0,0.6,4.0
Huawei,Ascend G330D U8825D,Android,0.512,110.0,True,Li-Ion,1550.0,2,1.0,5.0,0.6,4.0
Huawei,Ascend G300,Android,0.512,130.0,True,Li-Ion,1350.0,1,1.0,5.0,0.0,4.0
Huawei,Ascend P1 XL U9200E,Android,1.0,230.0,False,Li-Ion,2600.0,2,1.5,8.0,1.3,4.0
Huawei,Ascend P1,Android,1.0,170.0,False,Li-Ion,1670.0,2,1.5,8.0,1.3,4.0
Huawei,Ascend D1 XL U9500E,Android,1.0,350.0,True,Li-Ion,2600.0,2,1.5,8.0,1.3,8.0
Huawei,Ascend D1,Android,1.0,210.0,True,Li-Ion,1800.0,2,1.5,8.0,1.3,8.0
Huawei,Ascend D quad XL,Android,1.0,260.0,False,Li-Po,2600.0,4,1.4,8.0,1.3,8.0
Huawei,Ascend D quad,Android,1.0,290.0,True,Li-Ion,1800.0,4,1.5,8.0,1.3,8.0
Huawei,Ascend P1s,Android,1.0,260.0,False,Li-Ion,1800.0,2,1.5,8.0,1.3,4.0
Huawei,M886 Mercury,Android,0.512,110.0,True,Li-Po,1900.0,1,1.4,8.0,0.6,4.0
Huawei,MediaPad,Android,1.0,150.0,False,Li-Po,4100.0,2,1.2,5.0,1.3,8.0
Huawei,MediaPad S7-301w,Android,1.0,160.0,False,Li-Po,4100.0,2,1.2,5.0,1.3,8.0
Huawei,U8860 Honor,Android,0.512,130.0,True,Li-Ion,1930.0,1,1.4,8.0,0.6,4.0
Huawei,U8850 Vision,Android,0.512,80.0,False,Li-Ion,1400.0,1,1.0,5.0,0.6,2.0
Huawei,U8800 Pro,Android,0.512,70.0,True,Li-Po,1500.0,1,1.0,5.0,0.0,4.0
Huawei,U9000 IDEOS X6,Android,0.512,90.0,True,Li-Ion,1400.0,1,1.0,5.0,0.6,2.0
Huawei,U8800 IDEOS X5,Android,0.512,100.0,True,Li-Po,1500.0,1,0.8,5.0,0.0,4.0
Huawei,IDEOS S7,Android,0.256,70.0,False,Li-Ion,2200.0,1,1.0,2.0,0.0,8.0
Intex,IRist Smartwatch,Android,0.512,160.0,False,Li-Ion,600.0,2,1.2,5.0,0.0,4.0
Karbonn,Sparkle V,Android,1.0,80.0,True,Li-Ion,1700.0,4,1.3,5.0,2.0,4.0
Karbonn,Titanium Octane Plus,Android,2.0,220.0,True,Li-Ion,2000.0,8,1.7,16.0,8.0,16.0
Karbonn,Titanium Octane,Android,1.0,170.0,True,Li-Ion,2000.0,8,1.7,13.0,5.0,16.0
Karbonn,Titanium X,Android,1.0,200.0,False,Li-Ion,2300.0,4,1.5,13.0,5.0,16.0
Karbonn,S5 Titanium,Android,1.0,160.0,True,Li-Ion,2000.0,4,1.2,8.0,2.0,4.0
Karbonn,Smart Tab 7,Android,0.512,80.0,False,Li-Ion,3700.0,1,1.2,2.0,0.0,1.0
Kyocera,DuraForce,Android,2.0,320.0,False,Li-Ion,3100.0,4,1.4,8.0,2.0,16.0
Kyocera,Brigadier,Android,2.0,300.0,False,Li-Ion,3100.0,4,1.4,8.0,2.0,16.0
Kyocera,Torque E6710,Android,1.0,270.0,True,Li-Ion,2500.0,2,1.2,5.0,1.3,4.0
Lava,A77,Android,1.0,6099.0,True,Li-Ion,2000.0,4,1.3,5.0,5.0,8.0
Lava,V5,Android,3.0,150.0,True,Li-Po,3000.0,4,1.3,13.0,8.0,16.0
Lava,X10,Android,3.0,150.0,True,Li-Po,2900.0,4,1.3,13.0,5.0,16.0
Lava,Pixel V2,Android,2.0,120.0,True,Li-Po,2500.0,4,1.0,13.0,8.0,16.0
Lava,Pixel V1,Android,2.0,160.0,True,Li-Po,2560.0,4,1.3,8.0,5.0,32.0
Lava,Iris X1 Grand,Android,1.0,110.0,True,Li-Po,2200.0,4,1.3,8.0,2.0,8.0
Lava,Iris Win1,Windows,1.0,70.0,True,Li-Ion,1950.0,4,1.2,5.0,0.6,8.0
Lava,Iris X5,Android,1.0,110.0,True,Li-Ion,2100.0,4,1.2,8.0,5.0,8.0
Lava,Iris Pro 30+,Android,1.0,150.0,True,Li-Po,2000.0,4,1.5,13.0,3.0,16.0
Lava,Iris X1,Android,1.0,100.0,True,Li-Ion,2100.0,4,1.2,8.0,2.0,8.0
Lava,Iris 450 Colour,Android,0.512,100.0,True,Li-Ion,1800.0,2,1.3,5.0,0.6,4.0
Lava,Iris 406Q,Android,1.0,80.0,True,Li-Ion,1700.0,4,1.2,5.0,0.6,4.0
Lava,Iris Pro 20,Android,1.0,150.0,True,Li-Po,2000.0,4,1.2,8.0,0.6,4.0
Lava,Iris Pro 30,Android,1.0,180.0,True,Li-Po,2000.0,4,1.2,8.0,3.0,4.0
Lava,Iris 404e,Android,0.256,50.0,True,Li-Ion,1400.0,2,1.2,2.0,0.6,2.0
Lava,Iris 503e,Android,0.512,90.0,True,Li-Ion,2000.0,2,1.0,3.15,1.3,4.0
Lava,Iris 506Q,Android,0.512,110.0,True,Li-Po,2000.0,4,1.2,5.0,0.6,4.0
Lava,Iris 505,Android,0.512,100.0,True,Li-Po,2000.0,2,1.2,5.0,0.6,4.0
Lava,Iris 504q,Android,1.0,170.0,True,Li-Po,2000.0,4,1.2,8.0,2.0,4.0
Lava,3G 402+,Android,0.512,70.0,True,Li-Ion,1500.0,4,1.2,3.15,0.6,4.0
Lava,Iris 405+,Android,0.512,70.0,True,Li-Po,1400.0,2,1.3,5.0,0.6,4.0
Lava,Iris 503,Android,0.512,90.0,True,Li-Ion,2000.0,2,1.0,3.15,1.3,4.0
LeEco,Le S3,Android,3.0,200.0,False,Li-Ion,3000.0,8,1.4,16.0,8.0,32.0
LeEco,Le 2 Pro,Android,4.0,260.0,False,Li-Ion,3000.0,10,2.5,21.0,8.0,32.0
LeEco,Le 2,Android,3.0,190.0,False,Li-Ion,3000.0,10,2.3,16.0,8.0,64.0
LeEco,Le Max,Android,4.0,350.0,False,Li-Po,3400.0,8,1.5,21.0,4.0,128.0
LeEco,Le 1s,Android,3.0,210.0,False,Li-Ion,3000.0,8,2.2,13.0,5.0,32.0
Lenovo,Tab 4 10,Android,2.0,140.0,False,Li-Ion,7000.0,4,1.4,5.0,2.0,32.0
Lenovo,Tab 4 8,Android,2.0,100.0,False,Li-Ion,4850.0,4,1.4,5.0,2.0,32.0
Lenovo,Tab3 8 Plus,Android,3.0,170.0,False,Li-Po,4250.0,8,2.0,8.0,5.0,16.0
Lenovo,A6600 Plus,Android,2.0,130.0,True,Li-Po,2300.0,4,1.0,8.0,2.0,16.0
Lenovo,A6600,Android,1.0,110.0,True,Li-Po,2300.0,4,1.0,8.0,2.0,16.0
Lenovo,B,Android,1.0,80.0,True,Li-Ion,2000.0,4,1.0,5.0,2.0,8.0
Lenovo,A Plus,Android,1.0,70.0,True,Li-Po,2000.0,4,1.3,5.0,2.0,8.0
Lenovo,K6,Android,2.0,200.0,False,Li-Ion,3000.0,8,1.4,13.0,8.0,32.0
Lenovo,Yoga Tab 3 Plus,Android,3.0,300.0,False,Li-Ion,9300.0,8,1.8,13.0,5.0,32.0
Lenovo,Vibe A,Android,0.512,50.0,True,Li-Po,1700.0,4,1.3,5.0,0.6,4.0
Lenovo,C2 Power,Android,2.0,170.0,True,Li-Ion,3500.0,4,1.0,8.0,5.0,16.0
Lenovo,C2,Android,1.0,200.0,True,Li-Ion,2750.0,4,1.0,8.0,5.0,16.0
Lenovo,Phab2 Plus,Android,3.0,250.0,False,Li-Ion,4050.0,8,1.3,13.0,8.0,32.0
Lenovo,Phab2,Android,3.0,230.0,False,Li-Ion,4050.0,4,1.3,13.0,5.0,32.0
Lenovo,Phab2 Pro,Android,4.0,550.0,False,Li-Ion,4050.0,8,1.8,16.0,8.0,64.0
Lenovo,ZUK Z2,Android,4.0,220.0,False,Li-Po,3500.0,4,2.15,13.0,8.0,64.0
Lenovo,Vibe C,Android,1.0,90.0,True,Li-Ion,2300.0,4,1.1,5.0,2.0,8.0
Lenovo,Tab3 7,Android,1.0,80.0,False,Li-Ion,3450.0,4,1.3,2.0,0.6,16.0
Lenovo,Vibe K5 Plus,Android,2.0,140.0,True,Li-Ion,2750.0,8,1.5,13.0,5.0,16.0
Lenovo,Vibe K5,Android,2.0,120.0,True,Li-Ion,2750.0,8,1.5,13.0,5.0,16.0
Lenovo,A7000 Turbo,Android,2.0,180.0,True,Li-Ion,2900.0,8,1.7,13.0,5.0,16.0
Lenovo,Vibe P1 Turbo,Android,3.0,260.0,False,Li-Po,4900.0,8,1.6,13.0,5.0,32.0
Lenovo,Lemon 3,Android,2.0,110.0,True,Li-Po,2750.0,8,1.5,13.0,5.0,16.0
Lenovo,Vibe S1 Lite,Android,2.0,210.0,False,Li-Po,2700.0,8,1.3,13.0,8.0,16.0
Lenovo,Vibe X3 c78,Android,2.0,320.0,False,Li-Po,3300.0,8,1.3,13.0,5.0,16.0
Lenovo,Vibe X3,Android,3.0,300.0,False,Li-Po,3500.0,6,1.4,21.0,8.0,64.0
Lenovo,A3690,Android,1.0,110.0,True,Li-Po,2300.0,4,1.0,8.0,2.0,8.0
Lenovo,Yoga Tab 3 8.0,Android,1.0,160.0,False,Li-Ion,6200.0,4,1.1,8.0,0.0,16.0
Lenovo,A1000,Android,1.0,60.0,True,Li-Po,2000.0,4,1.3,5.0,0.6,8.0
Lenovo,Phab,Android,1.0,180.0,False,Li-Po,4250.0,4,1.2,13.0,5.0,16.0
Lenovo,Phab Plus,Android,2.0,250.0,False,Li-Po,3500.0,8,1.5,13.0,5.0,32.0
Lenovo,Vibe P1,Android,2.0,380.0,False,Li-Po,5000.0,8,1.5,13.0,5.0,32.0
Lenovo,A6010 Plus,Android,2.0,160.0,True,Li-Po,2300.0,4,1.2,13.0,5.0,16.0
Lenovo,A6010,Android,1.0,150.0,True,Li-Po,2300.0,4,1.2,8.0,2.0,8.0
Lenovo,Vibe P1m,Android,2.0,110.0,False,Li-Po,4000.0,4,1.0,8.0,5.0,16.0
Lenovo,Vibe S1,Android,3.0,270.0,False,Li-Po,2420.0,8,1.7,13.0,8.0,32.0
Lenovo,ZUK Z1,Android,3.0,320.0,False,Li-Po,4100.0,4,2.5,13.0,8.0,64.0
Lenovo,A2010,Android,1.0,70.0,True,Li-Po,2000.0,4,1.0,5.0,2.0,8.0
Lenovo,A3900,Android,0.512,70.0,True,Li-Po,2300.0,8,1.2,5.0,2.0,4.0
Lenovo,S60,Android,2.0,280.0,False,Li-Po,2150.0,4,1.2,13.0,5.0,8.0
Lenovo,A6000 Plus,Android,2.0,110.0,True,Li-Po,2300.0,4,1.2,8.0,2.0,16.0
Lenovo,A1900,Android,0.512,60.0,True,Li-Ion,1500.0,4,1.2,2.0,0.0,4.0
Lenovo,K3 Note,Android,2.0,150.0,True,Li-Ion,3000.0,8,1.7,13.0,5.0,16.0
Lenovo,Vibe Shot,Android,3.0,300.0,False,Li-Po,3000.0,8,1.7,16.0,8.0,32.0
Lenovo,A7000 Plus,Android,2.0,190.0,True,Li-Po,2900.0,8,1.7,13.0,5.0,16.0
Lenovo,A7000,Android,2.0,150.0,True,Li-Po,2900.0,8,1.5,8.0,5.0,8.0
Lenovo,A5000,Android,1.0,150.0,False,Li-Po,4000.0,4,1.3,8.0,2.0,8.0
Lenovo,P70,Android,2.0,240.0,False,Li-Po,4000.0,8,1.7,13.0,5.0,16.0
Lenovo,Tab 2 A7-30,Android,1.0,110.0,False,Li-Ion,3450.0,4,1.3,2.0,0.6,16.0
Lenovo,Tab 2 A7-20,Android,1.0,100.0,False,Li-Ion,3450.0,4,1.3,2.0,0.6,16.0
Lenovo,Tab 2 A7-10,Android,1.0,90.0,False,Li-Ion,3450.0,4,1.3,0.6,0.0,16.0
Lenovo,A6000,Android,1.0,100.0,True,Li-Po,2300.0,4,1.2,8.0,2.0,8.0
Lenovo,P90,Android,2.0,450.0,False,Li-Po,4000.0,4,1.83,13.0,5.0,32.0
Lenovo,Vibe X2 Pro,Android,2.0,330.0,False,Li-Po,2410.0,8,1.5,13.0,13.0,32.0
Lenovo,K3,Android,1.0,80.0,True,Li-Ion,2300.0,4,1.2,8.0,2.0,16.0
Lenovo,A916,Android,1.0,160.0,True,Li-Po,2500.0,8,1.4,13.0,2.0,8.0
Lenovo,S856,Android,1.0,210.0,True,Li-Po,2500.0,4,1.2,8.0,1.6,8.0
